Date,Open,High,Low,Close,Adj Close,Volume
11/07/08,23.6,24.389999,22.959999,23.389999,15.424146,3537445
14/07/08,24.6,24.6,22.27,23.610001,15.569224,4095040
15/07/08,23,23.379999,21.219999,21.49,14.171225,8718925
16/07/08,21.49,22.1,20.4,21.120001,13.927236,6245275
17/07/08,21.6,22.799999,21.25,21.959999,14.481156,8018510
18/07/08,22.139999,24.559999,22.08,23.959999,15.800024,16111895
21/07/08,23.959999,24.76,23,23.530001,15.516469,5543740
22/07/08,23.639999,24.280001,23.040001,23.93,15.780243,7776435
23/07/08,25.6,28.299999,25.02,27.950001,18.431168,18527270
24/07/08,28.4,29.6,26,26.459999,17.448606,13747180
25/07/08,25.780001,26.280001,24.809999,25.42,16.762798,8592125
28/07/08,25.6,26.59,25.32,25.879999,17.066135,5146200
29/07/08,25.76,26.17,23.74,24.34,16.050611,8853780
30/07/08,24.93,25.700001,24.799999,25.459999,16.789175,4627005
31/07/08,25.879999,26.379999,25.200001,25.540001,16.841928,10837500
01/08/08,25,26,24.85,25.4,16.749609,7848245
04/08/08,25.4,27,25.4,26.690001,17.600279,10893960
05/08/08,26.98,28.059999,26.629999,27.799999,18.332247,12145970
06/08/08,28.66,28.799999,27,27.280001,17.989346,13184120
07/08/08,27.469999,27.77,26.959999,27.139999,17.897022,3503165
08/08/08,27,27.879999,26.32,27.68,18.253117,5056125
11/08/08,28,28.74,28,28.530001,18.813635,8747545
12/08/08,28.6,28.84,27.73,28.190001,18.58943,6214285
13/08/08,27.98,28.15,27.4,27.67,18.246523,3229460
14/08/08,27.59,27.59,25.82,26.15,17.244184,4274380
18/08/08,26.200001,27.1,25.4,26.690001,17.600279,3876580
19/08/08,26.799999,26.82,25.93,26.450001,17.442015,3278330
20/08/08,26.4,26.950001,26.1,26.700001,17.606871,1556730
21/08/08,26.75,26.889999,25.610001,25.73,16.967222,2881100
22/08/08,25.799999,26.07,25.26,25.629999,16.901279,2844910
25/08/08,25.65,26.889999,25.65,26.629999,17.560711,3746590
26/08/08,26.6,26.6,26,26.35,17.376068,2067435
27/08/08,26.6,26.76,25.92,26.120001,17.2244,1986775
28/08/08,26.299999,26.299999,24.92,25.09,16.545185,3985125
29/08/08,25.379999,27,25.379999,26.84,17.699194,4149575
01/09/08,26.799999,27.4,26.200001,27.16,17.910213,2303805
02/09/08,27.290001,28.58,27.290001,28.24,18.622398,5854940
04/09/08,28.200001,29.16,27.459999,29.02,19.136757,7732325
05/09/08,28.799999,28.799999,27.6,28.49,18.787258,3146830
08/09/08,29.030001,29.799999,29.030001,29.559999,19.492849,4032425
09/09/08,29.4,29.700001,28.870001,29.459999,19.426908,2015650
10/09/08,29.360001,29.67,28.9,29.48,19.440098,3362035
11/09/08,29.4,29.58,27.799999,28.030001,18.483919,3041630
12/09/08,28.799999,28.940001,26.6,26.879999,17.725569,3417295
15/09/08,26.1,26.4,24.92,25.440001,16.775988,3839610
16/09/08,25,26.389999,23.6,25.950001,17.112299,6276680
17/09/08,26.4,27.59,25.799999,26.709999,17.613464,8587665
18/09/08,26.18,26.719999,24.030001,26.35,17.376068,4208865
19/09/08,27,28.940001,26.9,27.73,18.286091,10763145
22/09/08,28,28.379999,26.700001,26.870001,17.718975,2109540
23/09/08,26.379999,27.18,26.02,26.719999,17.620062,2735925
24/09/08,26.82,27.120001,26,26.35,17.376068,3406330
25/09/08,26.299999,26.6,24,25.48,16.802362,3785695
26/09/08,25.4,26.200001,24.6,24.940001,16.44627,2823185
29/09/08,25,25,22.299999,23.360001,15.404366,4757370
30/09/08,23.360001,24.58,21.629999,24.120001,15.905535,5248705
01/10/08,24.700001,25,23.51,24.719999,16.301195,4960185
03/10/08,24.299999,24.85,23.200001,23.530001,15.516469,3668775
06/10/08,23.530001,23.530001,20.41,20.610001,13.590924,4364435
07/10/08,21,21.959999,20,20.450001,13.485415,5688580
08/10/08,20.200001,20.200001,17.6,18.030001,11.889585,6088570
10/10/08,17.290001,17.4,13.71,14.39,9.489246,14262935
13/10/08,14.04,17.799999,14.04,15.77,10.399265,19077855
14/10/08,16.99,17.540001,16.4,16.959999,11.18399,8615515
15/10/08,16.200001,16.879999,15.5,15.92,10.49818,4896820
16/10/08,15.6,16.6,14.18,16.139999,10.643255,9567070
17/10/08,16.799999,17,15,15.36,10.128898,7488375
20/10/08,15.36,16.190001,14.82,15.87,10.465209,5656340
21/10/08,16,16.6,15.72,16.09,10.610284,3957570
22/10/08,15.8,16.98,15.2,15.62,10.300351,9742180
23/10/08,15.38,15.93,14.43,15.09,9.95085,4750385
24/10/08,14.8,15.09,12.8,13.06,8.6122,5657005
27/10/08,12.8,13.47,11,11.97,7.893418,3406305
29/10/08,14.6,14.6,11.97,12.44,8.203352,5991985
31/10/08,12.98,13.98,12.73,13.64,8.994673,4486380
03/11/08,14.4,15.8,14.4,15.54,10.247595,7898220
04/11/08,15.6,17.200001,15,16.799999,11.078481,9046480
05/11/08,17.6,17.76,15.65,16.33,10.768547,8566020
06/11/08,14.78,15.98,14.78,15.47,10.201435,4576430
07/11/08,15.47,17.1,15.07,16.379999,10.801518,4633330
10/11/08,17.02,17.299999,16.700001,16.889999,11.13783,2324155
11/11/08,16.9,16.98,15.8,15.92,10.49818,3382590
12/11/08,15.76,16.200001,14.44,15.04,9.917879,3504785
14/11/08,15.74,16,14.56,14.92,9.838747,3233695
17/11/08,14.92,15,13.82,14.25,9.396927,2506425
18/11/08,13.98,14.05,13.32,13.45,8.869378,2815515
19/11/08,13.4,13.98,13.01,13.11,8.645171,1751855
20/11/08,12.94,12.94,11.7,12,7.9132,3914785
21/11/08,12.07,12.6,11.29,11.83,7.801097,3942380
24/11/08,12,12.15,11.5,11.89,7.840664,3808270
25/11/08,12.38,12.69,12.06,12.18,8.031899,3177615
26/11/08,12.38,12.58,12,12.42,8.190163,3140800
27/11/08,null,null,null,null,null,null
28/11/08,12.02,12.5,11.82,12.24,8.071465,1190185
01/12/08,12.4,12.92,11.51,11.71,7.721966,3071135
02/12/08,11.6,11.6,11.1,11.34,7.477975,2462605
03/12/08,11.6,11.88,11.3,11.53,7.603267,2117690
04/12/08,11.6,12.96,11.6,12.8,8.440747,5667390
05/12/08,12.79,13.84,12.79,13.1,8.638577,5155815
08/12/08,13.4,14,13.25,13.6,8.968295,4165940
10/12/08,14.16,14.59,14,14.43,9.515625,4771140
11/12/08,14.6,15.15,14.42,14.85,9.792586,5452855
12/12/08,14.8,14.98,14,14.75,9.726644,2988870
15/12/08,15.16,15.58,14.88,15.16,9.99701,2496310
16/12/08,15.38,15.95,15,15.62,10.300351,2286805
17/12/08,15.98,15.98,14.7,14.91,9.832151,1845085
18/12/08,14.92,15.74,14.22,15.58,10.273973,3573950
19/12/08,15.6,16.35,15.5,15.83,10.43883,3576380
22/12/08,16,16.540001,15.82,16.01,10.557529,3690995
23/12/08,16,16,14.6,14.75,9.726644,3259495
24/12/08,14.8,15.18,14.02,14.73,9.713454,2683645
26/12/08,14.8,15.33,14.32,14.5,9.561784,2205270
29/12/08,14.6,15.45,14.11,15.17,10.003604,1987180
30/12/08,15.4,15.7,15.08,15.56,10.260784,2261210
31/12/08,15.73,15.96,14.9,15.04,9.917879,2325600
02/01/09,15.94,16.4,15.52,16.280001,10.735576,4605685
05/01/09,17.200001,17.879999,16.639999,17.65,11.638999,7854870
06/01/09,17.98,18.379999,17.049999,17.530001,11.559869,5425060
07/01/09,17.620001,17.889999,15.31,15.74,10.379482,4222525
09/01/09,15.4,16.18,14.64,15.18,10.0102,2473875
12/01/09,15.2,15.57,14.43,14.93,9.845341,2359180
13/01/09,15,15,13.72,14.1,9.298011,2945970
14/01/09,14.54,15,14.25,14.78,9.746425,1543770
15/01/09,14.8,14.8,13.86,14.24,9.390331,2596625
16/01/09,14.28,14.97,14.24,14.84,9.785992,1238370
19/01/09,14.98,15.48,14.72,14.81,9.76621,1711690
20/01/09,14.6,14.6,14.2,14.29,9.423304,1592790
21/01/09,14.2,15,13.36,13.65,9.001266,22569345
22/01/09,13.94,14.4,13.05,13.31,8.777059,7949130
23/01/09,13.27,13.51,12.51,12.7,8.374804,7690740
27/01/09,12,13.4,11.45,11.68,7.702183,14825925
28/01/09,11.8,12.22,11.8,12.02,7.926389,8533515
29/01/09,12.2,12.45,12.1,12.14,8.005522,6050450
30/01/09,12.2,12.54,11.9,12.23,8.06487,6581445
02/02/09,12.23,12.49,11.92,12.03,7.932982,4517770
03/02/09,12.2,12.3,11.64,11.74,7.741747,4790520
04/02/09,11.74,12.05,11.64,11.73,7.735153,3596045
05/02/09,11.9,11.92,11.6,11.68,7.702183,2944145
06/02/09,11.8,12.09,11.66,11.76,7.754936,5049740
09/02/09,11.94,12.15,11.82,12.03,7.932982,4231755
10/02/09,12.05,12.49,11.96,12.04,7.939578,7217460
11/02/09,11.98,12.28,11.64,12.11,7.985738,3577555
12/02/09,12.1,12.27,11.88,11.93,7.867041,3032645
13/02/09,12.14,12.25,11.86,11.93,7.867041,3129015
16/02/09,11.8,12.06,11.53,11.59,7.642834,2537285
17/02/09,11.58,11.58,11.2,11.32,7.464787,1839920
18/02/09,11.4,11.4,11.04,11.26,7.425221,2667995
19/02/09,11.4,11.45,11.07,11.15,7.352682,2223780
20/02/09,11.2,11.2,10.69,10.74,7.082315,2825845
24/02/09,10.9,11.04,10.27,10.42,6.871297,1972150
25/02/09,10.6,10.85,10.51,10.71,7.062531,1854990
26/02/09,10.8,10.8,10.3,10.39,6.851514,4621540
27/02/09,10.4,10.44,9.91,10.26,6.765787,4617260
02/03/09,10.06,10.06,9.73,9.8,6.462448,2274410
03/03/09,9.96,9.99,9.2,9.38,6.185485,4199045
04/03/09,9.4,9.7,9.11,9.19,6.060194,2394325
05/03/09,9.6,9.6,8.63,8.71,5.743665,4800730
06/03/09,8.71,8.95,8.44,8.49,5.598589,5058000
09/03/09,8.6,8.6,8.12,8.32,5.486486,2259420
12/03/09,8.6,8.69,8.36,8.46,5.578806,2451800
13/03/09,8.6,9.01,8.6,8.77,5.783232,6851430
16/03/09,9,9,8.72,8.82,5.816202,6855365
17/03/09,8.9,9.3,8.74,8.94,5.895334,12899060
18/03/09,9.1,9.44,9.07,9.12,6.014032,10626470
19/03/09,9.32,9.42,8.91,9.08,5.987657,7492830
20/03/09,9.02,9.12,8.84,8.94,5.895334,3569560
23/03/09,8.99,9.35,8.96,9.25,6.09976,12781475
24/03/09,9.6,10.35,9.28,9.73,6.416287,25911350
25/03/09,9.7,10.08,9.63,9.97,6.574551,17690085
26/03/09,10.16,11.06,10.1,10.77,7.102098,25440925
27/03/09,10.89,11.25,10.61,11.09,7.313117,12028500
30/03/09,11,11,9.86,9.99,6.587739,7247590
31/03/09,10.8,10.8,9.54,10,6.594334,16670245
01/04/09,10.18,10.46,9.9,10.33,6.811947,14353765
02/04/09,10.6,11.2,10.6,10.75,7.08891,21028205
06/04/09,10.9,11.3,10.47,10.79,7.115286,24623335
08/04/09,10.42,11.75,9.92,11.36,7.491163,41805000
09/04/09,11.58,12.98,11.45,12.53,8.2627,48292965
13/04/09,12.68,15.11,12.43,13.78,9.086992,55630270
15/04/09,13.5,14.98,13.25,14.81,9.76621,34992875
16/04/09,15.15,15.6,13.3,13.59,8.961701,33802540
17/04/09,13.96,15,13.7,14.07,9.278228,20923155
20/04/09,14.53,15.04,14.21,14.8,9.759615,20179690
21/04/09,14.5,16.25,14.05,15.99,10.54434,50482410
22/04/09,16.379999,17.48,15,15.3,10.089332,87899420
23/04/09,15.6,15.74,14.31,14.72,9.70686,33773745
24/04/09,14.96,15.43,14.7,15.24,10.049765,20817655
27/04/09,15.4,15.96,14.9,15.79,10.412455,16939595
28/04/09,15.79,16.139999,14.6,14.74,9.720049,17599355
29/04/09,14.83,15.56,14.83,15.44,10.181652,16405930
30/04/09,77.349998,77.349998,77.349998,77.349998,51.007175,0
04/05/09,15.8,16.959999,15.56,16.73,11.032321,27305850
05/05/09,16.92,17.200001,16.41,16.91,11.151018,28028050
06/05/09,17,17.08,15.85,16.040001,10.577313,9682000
07/05/09,16.200001,16.879999,16.059999,16.77,11.058699,10306075
08/05/09,16.870001,16.959999,15.78,16.110001,10.623472,10630815
11/05/09,16.219999,16.48,15.3,15.42,10.168464,9565000
12/05/09,15.03,16.17,14.75,15.97,10.531152,20070175
13/05/09,16.16,18.18,15.64,17.67,11.652188,58691660
14/05/09,17.200001,19.709999,16.709999,19.07,12.575395,107796985
15/05/09,19.370001,19.620001,18.870001,19.09,12.588583,36863250
18/05/09,21.940001,24.559999,20.700001,23.91,15.767052,169840
19/05/09,24.4,29,20.16,26.200001,17.277155,56194435
20/05/09,26.4,27.6,26,26.790001,17.666222,20636645
21/05/09,26.799999,26.799999,24.4,24.870001,16.400108,20509530
22/05/09,24.799999,25.58,23.709999,25.07,16.531998,13073070
25/05/09,25.379999,26.469999,24.73,25.5,16.81555,11696805
26/05/09,25.879999,26.09,23.879999,24.18,15.945097,11750925
27/05/09,24.620001,25.700001,24.469999,25.370001,16.729824,13020470
28/05/09,25.709999,25.98,24.530001,24.98,16.472647,18424180
29/05/09,24.6,25.58,24.6,25.129999,16.571564,14950590
01/06/09,25.58,26.68,25.1,25.299999,16.683666,11470430
02/06/09,25.6,25.74,24.049999,24.809999,16.360542,10901860
03/06/09,24.9,27.07,24.51,26.639999,17.567307,47567655
04/06/09,26.6,27.370001,26.41,27.049999,17.837673,38222960
05/06/09,27.4,28.4,25.5,26.719999,17.620062,40846805
08/06/09,26.719999,27.16,23.700001,24.790001,16.347353,19579820
09/06/09,23.4,26.370001,23,25.950001,17.112299,29079325
10/06/09,26.4,27.559999,26,26.74,17.633249,24881635
11/06/09,26.4,26.99,25.66,26.139999,17.237589,10779265
12/06/09,26.4,26.5,25.6,25.799999,17.01338,10463225
15/06/09,25.219999,26.690001,25.200001,25.82,17.026571,12065425
16/06/09,25.799999,27.57,24.860001,27.219999,17.94978,28359270
17/06/09,27.200001,27.98,26,26.15,17.244184,35470310
18/06/09,26.299999,26.57,24.209999,25.6,16.881495,18373175
19/06/09,26.280001,27,25.200001,26.629999,17.560711,17124420
22/06/09,27,27.440001,25.9,26.219999,17.290342,12035410
23/06/09,24,28.280001,24,27.98,18.450947,22637090
24/06/09,28,28.629999,27.209999,28.129999,18.549864,22043415
25/06/09,28.379999,28.940001,27.559999,27.92,18.411381,22224140
26/06/09,28.4,28.959999,28.200001,28.66,18.899359,12975335
29/06/09,28,31.129999,28,30.32,19.99402,35929445
30/06/09,30.790001,30.9,28.98,29.77,19.631332,30455795
01/07/09,29.639999,30.17,28.049999,28.719999,18.938929,17955960
02/07/09,28.799999,29.139999,28.01,28.5,18.793854,8656825
03/07/09,27.02,28.879999,27.02,28.559999,18.83342,5566315
06/07/09,28.799999,28.879999,26.5,26.82,17.686003,14082525
07/07/09,27,27.360001,26.01,27.01,17.811295,9441735
08/07/09,26.4,28.26,25.620001,26.879999,17.725569,15000705
09/07/09,27,27.219999,26.1,26.610001,17.547525,7482775
10/07/09,26.639999,26.959999,25.34,25.719999,16.960625,8023650
13/07/09,24.200001,25.91,24.200001,25.42,16.762798,5512885
14/07/09,25.99,27.48,25.780001,27.16,17.910213,10077775
15/07/09,27.58,28.639999,27.58,28.23,18.615807,7802040
16/07/09,28.809999,29.299999,27.41,27.709999,18.272902,7323755
17/07/09,28,29.08,27.9,28.889999,19.051031,6465800
20/07/09,29.370001,31,29.200001,30.68,20.231415,16060500
21/07/09,31,32.400002,30.23,30.67,20.224825,53094020
22/07/09,31.17,31.68,30.5,31.18,20.561138,19207395
23/07/09,31.200001,31.6,30.360001,31.5,20.772152,11042985
24/07/09,32.02,32.200001,31.200001,32.119999,21.181004,12504675
27/07/09,32.099998,32.400002,31.51,32.330002,21.319485,7914620
28/07/09,32.400002,33.18,31.6,32.700001,21.563475,14299775
29/07/09,32.700001,32.700001,30.540001,31.809999,20.976578,6269080
30/07/09,31.809999,32.18,31.4,32.02,21.115059,4396115
31/07/09,32.599998,32.599998,31.43,31.93,21.055706,6411335
03/08/09,32,32,31.219999,31.879999,21.022736,3114945
04/08/09,32.200001,32.299999,30.1,30.469999,20.092936,7665730
05/08/09,30.99,31.360001,30.27,30.719999,20.257795,4664795
06/08/09,30.700001,31.85,30.02,30.459999,20.086336,6579440
07/08/09,30.4,30.700001,29,29.18,19.242268,6369045
10/08/09,30.65,31.09,29.24,30.690001,20.23801,8663675
11/08/09,30.9,31.5,30.139999,31.18,20.561138,4974470
12/08/09,30.6,31.360001,29.6,30.07,19.829163,9742235
13/08/09,30.52,32.5,30.52,32.139999,21.194193,13079900
14/08/09,32.099998,32.169998,31.42,31.73,20.923824,6870695
17/08/09,30.809999,31.24,30.23,30.32,19.99402,4284980
18/08/09,30.5,31.52,30.030001,31.25,20.607292,3851480
19/08/09,31.299999,32.080002,30.9,31.84,20.996361,7430785
20/08/09,32.34,32.34,31.25,31.98,21.08868,7335895
21/08/09,31.799999,35.169998,31.66,34.639999,22.842773,30344680
24/08/09,35.369999,35.369999,33.619999,34.009998,22.42733,12612745
25/08/09,33.549999,35.200001,33.029999,34.900002,23.014229,16995325
26/08/09,35.18,35.400002,34.200001,34.369999,22.664724,8201435
27/08/09,34.049999,34.099998,33.400002,33.639999,22.183342,9181485
28/08/09,34.299999,34.299999,33.09,33.900002,22.354795,5644280
31/08/09,33.599998,33.98,33.16,33.490002,22.084425,4301830
01/09/09,33.799999,34.439999,32.639999,32.91,21.701954,8726750
02/09/09,32.639999,33.400002,32.049999,32.66,21.537094,3405195
03/09/09,32.650002,33.560001,32.48,32.98,21.748114,3356415
04/09/09,33.400002,33.700001,33,33.599998,22.156961,5416885
07/09/09,33.799999,34.389999,33.599998,34.09,22.480083,7572240
08/09/09,34.310001,35.200001,34.040001,34.349998,22.651537,13431340
09/09/09,34.509998,34.68,33.360001,33.84,22.315226,4826970
10/09/09,34.189999,34.84,33.900002,34.189999,22.546026,7076960
11/09/09,34.25,35.59,33.849998,35.040001,23.106548,14268660
14/09/09,35.119999,35.779999,34.599998,35.599998,23.475828,14443665
15/09/09,35.799999,37.599998,35.740002,37.279999,24.583675,18145635
16/09/09,37.5,38.360001,37.299999,38.080002,25.111225,10905060
17/09/09,38.150002,40.599998,36.93,38.810001,25.592615,21127980
18/09/09,38.68,39.84,38.279999,39.290001,25.909138,15913355
22/09/09,39.48,39.959999,39.009998,39.41,25.988276,6887675
23/09/09,39.52,39.580002,38.080002,38.439999,25.348618,6778010
24/09/09,37.799999,38.799999,37.209999,38.639999,25.480507,8980500
25/09/09,38.23,39.18,37.52,37.82,24.93977,4872190
29/09/09,38.200001,39.799999,38.130001,39.290001,25.909138,8538470
30/09/09,39.200001,41.290001,39.200001,41.009998,27.043364,14923760
01/10/09,39.599998,41.380001,39.599998,39.889999,26.3048,12495235
05/10/09,39.779999,39.779999,38.040001,38.259998,25.229919,6957480
06/10/09,38.779999,39.200001,36.91,38.419998,25.335432,16166770
07/10/09,39,42.68,38.830002,41.619999,27.445616,44450425
08/10/09,42.169998,42.740002,41.130001,41.849998,27.597288,18399475
09/10/09,42,42.880001,41.5,41.75,27.531343,15423905
12/10/09,42,42.580002,41.669998,42.040001,27.722584,5708390
13/10/09,210.5,210.5,210.5,210.5,138.810745,0
14/10/09,42.200001,44.5,42.200001,44.169998,29.127171,16008850
15/10/09,44.380001,47.68,44.209999,47.099998,31.059317,23405775
16/10/09,47.400002,48.400002,46.200001,47.360001,31.230768,17554915
20/10/09,49.16,52.400002,48.799999,50.75,33.466248,25181100
21/10/09,51.200001,51.799999,48.360001,48.799999,32.180347,35883285
22/10/09,48.029999,50.939999,48.029999,49.400002,32.576015,34905620
23/10/09,50,51.68,49.799999,51.27,33.809155,17556060
26/10/09,51.200001,51.75,49,49.43,32.595791,9974805
27/10/09,49.119999,50.259998,46.200001,46.970001,30.973589,18557355
28/10/09,46.880001,48.580002,44.310001,47.669998,31.43519,18261085
29/10/09,46.419998,47.599998,45,46.740002,30.821918,15698870
30/10/09,47,49.540001,46.900002,47.650002,31.422001,15430510
03/11/09,47.529999,47.529999,43,43.619999,28.764482,8936705
04/11/09,44.400002,45.5,42.799999,45.23,29.826174,10619860
05/11/09,45,49,44,48.16,31.758312,17279100
06/11/09,49.560001,51.360001,49.009998,50.830002,33.519005,18552890
09/11/09,51.599998,53.889999,51.049999,53.369999,35.193962,21362035
10/11/09,54.220001,54.869999,52.82,54,35.609406,19555960
11/11/09,54.220001,54.950001,53.459999,54.689999,36.064415,16623160
12/11/09,54.290001,54.900002,52.82,53.25,35.114826,13027760
13/11/09,53.18,53.779999,52.200001,52.639999,34.712574,10334170
16/11/09,53,54,52.349998,52.5,34.620255,9099220
17/11/09,53.139999,53.139999,51.439999,52.169998,34.402641,9831545
18/11/09,52.099998,52.650002,50.400002,51.779999,34.145458,6831900
19/11/09,51.939999,51.939999,49.48,49.93,32.925507,8035675
20/11/09,49.740002,52.16,48.91,51.900002,34.224598,14328360
23/11/09,52,52.400002,50.639999,50.98,33.617912,8718025
24/11/09,51.200001,51.959999,50.459999,50.810001,33.505814,9239895
25/11/09,50.77,51.369999,50,50.459999,33.275005,8473050
26/11/09,50.299999,50.959999,49.73,49.970001,32.951885,18485445
27/11/09,48.709999,49.970001,47,49.77,32.820004,8888745
30/11/09,50.580002,50.98,49.799999,50.509998,33.30798,6541225
01/12/09,50.939999,54.5,50.509998,54.060001,35.648968,16603860
02/12/09,54.560001,55.68,54.009998,54.299999,35.807236,18070505
03/12/09,54.599998,55.52,53.279999,53.57,35.325851,8524635
04/12/09,53.380001,54.34,52.669998,52.860001,34.857655,5728880
07/12/09,53.5,54.869999,53.040001,53.860001,35.517078,10119055
08/12/09,53.98,54.560001,53.419998,54.369999,35.853397,9025155
09/12/09,54.200001,54.880001,52.799999,52.950001,34.917,5541250
10/12/09,53.240002,53.48,51.48,51.68,34.079517,14613595
11/12/09,52.599998,52.68,50.799999,51.200001,33.762989,9155375
14/12/09,51.439999,51.57,49.709999,49.950001,32.938702,6932775
15/12/09,50.57,50.689999,49.299999,49.509998,32.648548,13878710
16/12/09,49.779999,49.990002,48.599998,49.369999,32.556229,6911265
17/12/09,49.299999,50.68,49,50.41,33.242035,8535025
18/12/09,50.389999,50.98,49.900002,50.150002,33.070587,7639980
21/12/09,50,50.380001,49.200001,49.740002,32.800217,3655065
22/12/09,50.279999,51.98,50.009998,51.82,34.171841,9168355
23/12/09,51.82,53.759998,51.82,53.610001,35.35223,10158930
24/12/09,53.610001,54.880001,53.049999,54.200001,35.741291,8809635
29/12/09,55,55.139999,53.810001,54.540001,35.965504,4382305
30/12/09,54.279999,54.900002,54.02,54.389999,35.866585,4853095
31/12/09,54.599998,54.830002,52.880001,53.23,35.101643,7716935
04/01/10,53.759998,53.900002,53.23,53.689999,35.40498,2802145
05/01/10,53.990002,55.759998,52,54.48,35.925934,18410675
06/01/10,54.68,55.169998,53.419998,53.709999,35.418171,8991010
07/01/10,53.91,53.950001,52.610001,52.799999,34.818085,5386165
08/01/10,53,53.34,52.400002,52.549999,34.653229,4819155
11/01/10,53.099998,54.16,52.810001,53.52,35.292877,4908175
12/01/10,53.599998,54.099998,52.07,52.619999,34.699379,6424270
13/01/10,52.34,52.610001,51.34,52.509998,34.62685,9733245
14/01/10,52.599998,54.220001,52.599998,53.82,35.490704,8301960
15/01/10,54.139999,54.450001,53.23,53.419998,35.226929,3422405
18/01/10,53.029999,54.700001,53.029999,54.459999,35.912746,4537200
19/01/10,54.799999,57.139999,54.700001,56.799999,37.455818,27471720
20/01/10,57,57.549999,54.400002,54.639999,36.031441,24429145
21/01/10,54.380001,54.470001,52.599998,52.939999,34.910404,15086635
22/01/10,52.240002,52.799999,51,51.849998,34.19162,12970865
25/01/10,51.689999,51.689999,48.580002,49.16,32.417747,12330230
27/01/10,48.599998,48.990002,46.259998,47.169998,31.105473,15789805
28/01/10,47.700001,50.5,47.599998,49.09,32.371586,20835580
29/01/10,48.860001,50.450001,47.799999,49.849998,32.872753,17839725
01/02/10,50,51,49.139999,50.619999,33.380516,6676190
02/02/10,51.02,51.509998,48.299999,48.669998,32.094624,9971840
03/02/10,48.799999,50.400002,48.799999,50.099998,33.037617,9769645
04/02/10,50,50.580002,48,48.540001,32.008904,7952590
05/02/10,47.700001,48.68,46.439999,47.860001,31.560486,6874875
06/02/10,null,null,null,null,null,null
08/02/10,48.98,48.98,46.779999,47.689999,31.448376,10837410
09/02/10,47.98,48.259998,47.200001,47.57,31.369249,7301295
10/02/10,48,48.369999,46.279999,46.52,30.676846,7506165
11/02/10,46.959999,47.880001,46.849998,47.48,31.309898,3536355
15/02/10,47.990002,48,46.400002,46.849998,30.894451,4014560
16/02/10,47.360001,48.459999,46.400002,48,31.652802,4980155
17/02/10,48.400002,48.799999,47.48,48.369999,31.896795,4762460
18/02/10,47.799999,48.509998,47.02,47.200001,31.125259,5075005
19/02/10,47,47,45.419998,45.869999,30.248209,8918880
22/02/10,46.900002,47.779999,46.459999,46.91,30.934019,7945525
23/02/10,48.5,48.5,46.799999,47.23,31.145041,3237425
24/02/10,46.98,47.34,45.919998,46.16,30.439445,5871740
25/02/10,46.400002,46.599998,44.639999,44.950001,29.641531,13324765
26/02/10,45.220001,48.139999,44.5,47.32,31.20439,12029995
02/03/10,48.18,49.34,47.639999,49.02,32.325428,9204630
03/03/10,49.400002,50.220001,49.119999,49.939999,32.932102,10502485
04/03/10,49.599998,51.18,49.529999,50.900002,33.565159,11228195
05/03/10,51.02,51.34,50.119999,50.32,33.18269,4388420
08/03/10,50.98,51.34,50.32,50.799999,33.499218,5080655
09/03/10,51,51.009998,49.599998,49.830002,32.859566,2641015
10/03/10,49.599998,50.169998,49.27,49.669998,32.754055,3003660
11/03/10,49.259998,50.740002,49.259998,50.360001,33.209068,4836475
12/03/10,50.599998,51.740002,50.599998,50.75,33.466248,10432030
15/03/10,50.599998,50.599998,49.509998,49.709999,32.780434,3612175
16/03/10,50,50,48.509998,48.900002,32.246296,10078685
17/03/10,49.299999,49.700001,49.009998,49.189999,32.437527,3913475
18/03/10,49.299999,50.16,48.959999,49.91,32.912319,5650745
19/03/10,50.009998,50.48,48.23,49.459999,32.615578,8837680
22/03/10,48.560001,48.900002,47.75,47.959999,31.626427,7115865
23/03/10,48.419998,48.619999,47.400002,47.580002,31.375845,5133095
25/03/10,47.939999,48.599998,47.200001,48.18,31.771502,5224820
26/03/10,48.400002,50.5,48.400002,50.279999,33.156311,8707655
29/03/10,50.419998,52,50.419998,51.490002,33.954227,14296780
30/03/10,52.009998,52.16,51.139999,51.310001,33.835533,7335645
31/03/10,51.82,51.82,50.470001,51.240002,33.789368,5007975
01/04/10,51.560001,51.93,51.310001,51.610001,34.03336,3521710
05/04/10,52.200001,53.07,51.98,52.84,34.84446,4644245
06/04/10,53.200001,53.580002,52.220001,52.48,34.607059,6365145
07/04/10,52.599998,52.860001,51.400002,52.09,34.349892,10603225
08/04/10,51.990002,52.48,51.540001,51.990002,34.283939,6244530
09/04/10,51.990002,52.98,51.950001,52.73,34.771919,4370760
12/04/10,52.740002,52.959999,52.25,52.66,34.725758,2224415
13/04/10,52.900002,53,51.330002,51.549999,33.99379,5783615
15/04/10,51.900002,52.400002,50.02,50.389999,33.228848,4089115
16/04/10,50.200001,50.470001,49.349998,49.889999,32.899128,5549495
19/04/10,49,51.060001,49,50.77,33.479439,7217440
20/04/10,50.82,51.790001,50.32,51.310001,33.835533,7296230
21/04/10,51.77,54.630001,51.610001,54.349998,35.840202,16987455
22/04/10,54.34,54.779999,53.450001,53.790001,35.470924,8208165
23/04/10,53.700001,54.529999,53.700001,54.209999,35.747883,4530325
26/04/10,54.82,56.490002,54.700001,56.259998,37.099728,12143365
